target_ref,target_gnt_idx,target_row_idx,similarity,corpus,unit_type,unit_id,ref,snippet
1Tim 1:10,745,745,0.9395501,NT,verse,915,2Cor 4:8,"ἐν παντὶ θλιβόμενοι ἀλλʼ οὐ στενοχωρούμενοι, ἀπορούμενοι ἀλλʼ οὐκ ἐξαπορούμενοι,"
1Tim 1:10,745,745,0.93936765,NT,verse,4025,Jude 1:12,"οὗτοί εἰσιν ⸀οἱ ἐν ταῖς ἀγάπαις ὑμῶν σπιλάδες συνευωχούμενοι, ἀφόβως ἑαυτοὺς ποιμαίνοντες, νεφέλαι ἄνυδροι ὑπὸ ἀνέμων παραφερόμεναι, δένδρα φθινοπωρινὰ ἄκαρπα δὶς ἀποθανόντα ἐκριζωθέντα,"
1Tim 1:10,745,745,0.9390116,NT,verse,7514,Rom 2:20,"παιδευτὴν ἀφρόνων, διδάσκαλον νηπίων, ἔχοντα τὴν μόρφωσιν τῆς γνώσεως καὶ τῆς ἀληθείας ἐν τῷ νόμῳ—"
1Tim 1:10,745,745,0.9389021,NT,verse,4193,Luke 3:23,"Καὶ αὐτὸς ⸀ἦν Ἰησοῦς ⸂ἀρχόμενος ὡσεὶ ἐτῶν τριάκοντα⸃, ὢν ⸂υἱός, ὡς ἐνομίζετο⸃, Ἰωσὴφ τοῦ Ἠλὶ"
1Tim 1:10,745,745,0.9373492,NT,verse,2576,Gal 1:1,"Παῦλος ἀπόστολος, οὐκ ἀπʼ ἀνθρώπων οὐδὲ διʼ ἀνθρώπου ἀλλὰ διὰ Ἰησοῦ Χριστοῦ καὶ θεοῦ πατρὸς τοῦ ἐγείραντος αὐτὸν ἐκ νεκρῶν,"
1Tim 1:10,745,745,0.93731403,NT,verse,952,2Cor 6:6,"ἐν ἁγνότητι, ἐν γνώσει, ἐν μακροθυμίᾳ, ἐν χρηστότητι, ἐν πνεύματι ἁγίῳ, ἐν ἀγάπῃ ἀνυποκρίτῳ,"
1Tim 1:10,745,745,0.9371072,NT,verse,2988,Heb 12:15,"ἐπισκοποῦντες μή τις ὑστερῶν ἀπὸ τῆς χάριτος τοῦ θεοῦ, μή τις ῥίζα πικρίας ἄνω φύουσα ἐνοχλῇ καὶ ⸂διʼ αὐτῆς⸃ μιανθῶσιν ⸀πολλοί,"
1Tim 1:10,745,745,0.93693715,NT,verse,7758,Rom 11:17,"Εἰ δέ τινες τῶν κλάδων ἐξεκλάσθησαν, σὺ δὲ ἀγριέλαιος ὢν ἐνεκεντρίσθης ἐν αὐτοῖς καὶ συγκοινωνὸς τῆς ⸀ῥίζης τῆς πιότητος τῆς ἐλαίας ἐγένου,"
1Tim 1:10,745,745,0.9367656,NT,verse,1218,2Thess 3:11,"ἀκούομεν γάρ τινας περιπατοῦντας ἐν ὑμῖν ἀτάκτως, μηδὲν ἐργαζομένους ἀλλὰ περιεργαζομένους·"
1Tim 1:10,745,745,0.93665594,NT,verse,3536,John 9:6,"ταῦτα εἰπὼν ἔπτυσεν χαμαὶ καὶ ἐποίησεν πηλὸν ἐκ τοῦ πτύσματος, καὶ ⸀ἐπέχρισεν ⸀αὐτοῦ τὸν πηλὸν ἐπὶ τοὺς ⸀ὀφθαλμούς,"
1Tim 1:10,745,745,0.93635106,NT,verse,2927,Heb 10:33,"τοῦτο μὲν ὀνειδισμοῖς τε καὶ θλίψεσιν θεατριζόμενοι, τοῦτο δὲ κοινωνοὶ τῶν οὕτως ἀναστρεφομένων γενηθέντες·"
1Tim 1:10,745,745,0.93618083,NT,verse,7012,Phil 4:3,"ναὶ ἐρωτῶ καὶ σέ, ⸂γνήσιε σύζυγε⸃, συλλαμβάνου αὐταῖς, αἵτινες ἐν τῷ εὐαγγελίῳ συνήθλησάν μοι μετὰ καὶ Κλήμεντος καὶ τῶν λοιπῶν συνεργῶν μου, ὧν τὰ ὀνόματα ἐν βίβλῳ ζωῆς."
1Tim 1:10,745,745,0.93589056,NT,verse,1089,2Cor 12:19,"⸀Πάλαι δοκεῖτε ὅτι ὑμῖν ἀπολογούμεθα; ⸀κατέναντι θεοῦ ἐν Χριστῷ λαλοῦμεν. τὰ δὲ πάντα, ἀγαπητοί, ὑπὲρ τῆς ὑμῶν οἰκοδομῆς,"
1Tim 1:10,745,745,0.9358504,NT,verse,2124,Acts 22:23,"⸀κραυγαζόντων ⸀τε αὐτῶν καὶ ῥιπτούντων τὰ ἱμάτια καὶ κονιορτὸν βαλλόντων εἰς τὸν ἀέρα,"
1Tim 1:10,745,745,0.93575203,NT,verse,5313,Mark 4:18,"καὶ ⸀ἄλλοι εἰσὶν οἱ εἰς τὰς ἀκάνθας σπειρόμενοι· ⸂οὗτοί εἰσιν⸃ οἱ τὸν λόγον ⸀ἀκούσαντες,"
1Tim 1:10,745,745,0.9357201,NT,verse,4959,Luke 20:36,"⸀οὐδὲ γὰρ ἀποθανεῖν ἔτι δύνανται, ἰσάγγελοι γάρ εἰσιν καὶ υἱοί ⸀εἰσιν θεοῦ τῆς ἀναστάσεως υἱοὶ ὄντες."
1Tim 1:10,745,745,0.9355832,NT,verse,2007,Acts 19:24,"Δημήτριος γάρ τις ὀνόματι, ἀργυροκόπος, ποιῶν ναοὺς ἀργυροῦς Ἀρτέμιδος παρείχετο τοῖς τεχνίταις ⸂οὐκ ὀλίγην ἐργασίαν⸃,"
1Tim 1:10,745,745,0.93539655,NT,verse,1378,Acts 2:29,"Ἄνδρες ἀδελφοί, ἐξὸν εἰπεῖν μετὰ παρρησίας πρὸς ὑμᾶς περὶ τοῦ πατριάρχου Δαυίδ, ὅτι καὶ ἐτελεύτησεν καὶ ἐτάφη, καὶ τὸ μνῆμα αὐτοῦ ἔστιν ἐν ἡμῖν ἄχρι τῆς ἡμέρας ταύτης·"
1Tim 1:10,745,745,0.9352049,NT,verse,564,1Pet 1:23,"ἀναγεγεννημένοι οὐκ ἐκ σπορᾶς φθαρτῆς ἀλλὰ ἀφθάρτου, διὰ λόγου ζῶντος θεοῦ καὶ ⸀μένοντος·"
1Tim 1:10,745,745,0.9350152,NT,verse,1504,Acts 6:3,"ἐπισκέψασθε ⸀δέ, ἀδελφοί, ἄνδρας ἐξ ὑμῶν μαρτυρουμένους ἑπτὰ πλήρεις ⸀πνεύματος καὶ σοφίας, οὓς ⸀καταστήσομεν ἐπὶ τῆς χρείας ταύτης·"
1Tim 1:10,745,745,0.9347124,NT,verse,4656,Luke 12:52,"ἔσονται γὰρ ἀπὸ τοῦ νῦν πέντε ἐν ⸂ἑνὶ οἴκῳ⸃ διαμεμερισμένοι, τρεῖς ἐπὶ δυσὶν καὶ δύο ἐπὶ τρισίν,"
1Tim 1:10,745,745,0.9346961,NT,verse,2435,Eph 1:15,"Διὰ τοῦτο κἀγώ, ἀκούσας τὴν καθʼ ὑμᾶς πίστιν ἐν τῷ κυρίῳ Ἰησοῦ καὶ τὴν ⸂ἀγάπην τὴν⸃ εἰς πάντας τοὺς ἁγίους,"
1Tim 1:10,745,745,0.9346893,NT,verse,1458,Acts 4:36,"⸀Ἰωσὴφ δὲ ὁ ἐπικληθεὶς Βαρναβᾶς ἀπὸ τῶν ἀποστόλων, ὅ ἐστιν μεθερμηνευόμενον υἱὸς παρακλήσεως, Λευίτης, Κύπριος τῷ γένει,"
1Tim 1:10,745,745,0.93460643,NT,verse,7293,Rev 14:6,"Καὶ εἶδον ⸀ἄλλον ἄγγελον πετόμενον ἐν μεσουρανήματι, ἔχοντα εὐαγγέλιον αἰώνιον εὐαγγελίσαι ⸀ἐπὶ τοὺς καθημένους ἐπὶ τῆς γῆς καὶ ἐπὶ πᾶν ἔθνος καὶ φυλὴν καὶ γλῶσσαν καὶ λαόν,"
1Tim 1:10,745,745,0.9344771,NT,verse,1064,2Cor 11:27,"⸀κόπῳ καὶ μόχθῳ, ἐν ἀγρυπνίαις πολλάκις, ἐν λιμῷ καὶ δίψει, ἐν νηστείαις πολλάκις, ἐν ψύχει καὶ γυμνότητι·"
1Tim 1:10,745,745,0.9341587,NT,verse,3858,John 17:9,"ἐγὼ περὶ αὐτῶν ἐρωτῶ· οὐ περὶ τοῦ κόσμου ἐρωτῶ ἀλλὰ περὶ ὧν δέδωκάς μοι, ὅτι σοί εἰσιν,"
1Tim 1:10,745,745,0.9336878,NT,verse,7503,Rom 2:9,"θλῖψις καὶ στενοχωρία, ἐπὶ πᾶσαν ψυχὴν ἀνθρώπου τοῦ κατεργαζομένου τὸ κακόν, Ἰουδαίου τε πρῶτον καὶ Ἕλληνος·"
1Tim 1:10,745,745,0.93365616,NT,verse,6552,Matt 21:12,"Καὶ εἰσῆλθεν ⸀Ἰησοῦς εἰς τὸ ⸀ἱερόν, καὶ ἐξέβαλεν πάντας τοὺς πωλοῦντας καὶ ἀγοράζοντας ἐν τῷ ἱερῷ καὶ τὰς τραπέζας τῶν κολλυβιστῶν κατέστρεψεν καὶ τὰς καθέδρας τῶν πωλούντων τὰς περιστεράς,"
1Tim 1:10,745,745,0.93345606,NT,verse,7006,Phil 3:18,"πολλοὶ γὰρ περιπατοῦσιν οὓς πολλάκις ἔλεγον ὑμῖν, νῦν δὲ καὶ κλαίων λέγω, τοὺς ἐχθροὺς τοῦ σταυροῦ τοῦ Χριστοῦ,"
1Tim 1:10,745,745,0.9331385,NT,verse,4803,Luke 17:7,"Τίς δὲ ἐξ ὑμῶν δοῦλον ἔχων ἀροτριῶντα ἢ ποιμαίνοντα, ὃς εἰσελθόντι ἐκ τοῦ ἀγροῦ ἐρεῖ ⸀αὐτῷ· Εὐθέως παρελθὼν ἀνάπεσε,"
